174,4.76837158203125e-06
174,7.867813110351562e-05
174,0.00010061264038085938
174,0.00011944770812988281
174,0.00013756752014160156
174,0.00015664100646972656
174,0.0001747608184814453
174,0.0001919269561767578
174,0.00020885467529296875
174,0.0002269744873046875
174,0.0002448558807373047
174,0.0002617835998535156
174,0.0002789497375488281
174,0.0002963542938232422
174,0.0003132820129394531
174,0.00033020973205566406
174,0.00034737586975097656
174,0.0003654956817626953
174,0.0003826618194580078
174,0.0003993511199951172
174,0.0004165172576904297
174,0.0004334449768066406
174,0.00045037269592285156
174,0.0004677772521972656
174,0.00048470497131347656
174,0.0005018711090087891
174,0.0005199909210205078
174,0.0005373954772949219
174,0.0005545616149902344
174,0.0005714893341064453
174,0.0005884170532226562
174,0.0006055831909179688
174,0.0006225109100341797
174,0.0006394386291503906
174,0.0006561279296875
174,0.0006735324859619141
174,0.0006921291351318359
174,0.00070953369140625
174,0.0007266998291015625
174,0.0007436275482177734
174,0.0007607936859130859
174,0.0007781982421875
174,0.0007946491241455078
174,0.0008118152618408203
174,0.0008287429809570312
174,0.0008456707000732422
174,0.0008625984191894531
174,0.0008797645568847656
174,0.0008966922760009766
174,0.0009133815765380859
174,0.0009305477142333984
174,0.0009472370147705078
174,0.0009641647338867188
174,0.0009815692901611328
174,0.0009987354278564453
174,0.0010159015655517578
174,0.0010330677032470703
174,0.0010504722595214844
174,0.0010673999786376953
174,0.001085042953491211
174,0.0011017322540283203
174,0.0011186599731445312
174,0.0011358261108398438
174,0.0011529922485351562
174,0.0011701583862304688
174,0.0011870861053466797
174,0.0012040138244628906
174,0.0012211799621582031
174,0.0012378692626953125
174,0.0012552738189697266
174,0.001272439956665039
174,0.0012888908386230469
174,0.0013058185577392578
174,0.0013239383697509766
174,0.0013408660888671875
174,0.0013580322265625
174,0.0013742446899414062
174,0.0013914108276367188
174,0.0014083385467529297
174,0.0014255046844482422
174,0.0014426708221435547
174,0.0014595985412597656
174,0.0014767646789550781
174,0.0014939308166503906
174,0.0015110969543457031
174,0.0015282630920410156
174,0.0015451908111572266
174,0.001562356948852539
174,0.0015790462493896484
174,0.0015964508056640625
174,0.0016133785247802734
174,0.001630544662475586
174,0.0016472339630126953
174,0.0016641616821289062
174,0.0016813278198242188
174,0.0016984939575195312
174,0.0017154216766357422
174,0.0017325878143310547
174,0.0017495155334472656
174,0.0017666816711425781
174,0.0017843246459960938
174,0.0018014907836914062
174,0.0018184185028076172
174,0.0018355846405029297
174,0.0018525123596191406
174,0.0018694400787353516
174,0.0018863677978515625
174,0.0019040107727050781
174,0.0019211769104003906
174,0.0019381046295166016
